,PC1
SubFP120,0.0029032393557922587
PubchemFP563,0.002903111293699352
GraphFP194,0.0028977650506719966
GraphFP806,0.002894109210334592
FP729,0.0028939703064866343
GraphFP463,0.002893130392288691
GraphFP447,0.002889756213302543
GraphFP172,0.0028887978112880873
PubchemFP21,0.0028885937409129136
KRFP1619,0.0028755615462016534
minHBint3,0.0028736948656631666
GraphFP656,0.0028718726698709236
GraphFP374,0.0028715746185284485
APC2D7_C_Br,0.002870884597496664
MACCSFP108,0.0028703582081805556
nF12Ring,0.002867857480226631
GraphFP64,0.002864868619175491
PubchemFP383,0.0028597091188615176
KRFP1670,0.0028513298356568077
ATSC8c,0.0028473574392159054
MLFER_A,0.0028432996253613526
GraphFP244,0.0028418400900191206
KRFP2026,0.002827931571283264
ExtFP33,0.0028219252339069106
KRFPC3786,0.002803231169195329
MATS7m,0.002799708482946411
AD2D426,0.0027959823498114496
GraphFP55,0.0027959557952545035
SubFP100,0.0027890272296852165
APC2D3_O_O,0.0027843595912225264
nHsOH,0.002782997304409432
KRFP3546,0.002778707181909603
KRFP2934,0.00277461047567818
KRFP3184,0.002770490239189018
PubchemFP397,0.0027494040129181683
AD2D702,0.0027429142517868136
GraphFP295,0.0027255832319856787
AATSC7i,0.002724893918673753
PubchemFP359,0.002721196874824592
GraphFP633,0.0027191419364841884
KRFP2694,0.002716127537129664
KRFP4813,0.002710155714548466
AD2D271,0.002703301330185037
KRFPC298,0.0026977909599945967
PubchemFP609,0.002694561036886203
KRFP4408,0.002694174387188165
PubchemFP725,0.002684439560406296
maxsssCH,0.0026811679796327967
AD2D588,0.002676802164458357
PubchemFP624,0.002649642132312511
KRFP1767,0.0026355340754843377
PubchemFP35,0.0026340637253796026
GraphFP208,0.002633074810936092
GraphFP146,0.002625991550763622
mol_id,0.002621191800001896
nAtomLAC,0.0026194553636811817
PubchemFP25,0.002616116154944325
GraphFP191,0.0026155520651796765
KRFP189,0.0026109362296792924
KRFPC3606,0.0026105575247251933
nFG12Ring,0.002606448844707242
GraphFP313,0.0025974594100169825
KRFP4830,0.002597071847932866
n7Ring,0.002588992070007005
KRFP2135,0.002584366992957996
KRFP874,0.002583226314957101
GraphFP724,0.002577000343460718
KRFP2741,0.0025693648893594613
KRFP2037,0.0025612018835584178
GraphFP389,0.002561191161865846
KRFP3753,0.0025606673957676916
ExtFP394,0.002559623349517037
PubchemFP544,0.00253469286766326
KRFP1045,0.00252392323655913
AD2D564,0.002522543965341305
AATSC8s,0.0025225015765371474
KRFP778,0.0025210809935694053
KRFP791,0.0025199684619161135
FP583,0.0025188392364555064
KRFP350,0.002505224091590284
KRFP1575,0.0025028453175734685
GraphFP580,0.0025023716989663208
GraphFP584,0.0025021729797703733
PubchemFP203,0.0025021138115719635
KRFP3800,0.0024947750016649905
KRFP4006,0.0024864101022048436
GraphFP46,0.0024714118980193422
KRFP3953,0.0024701116862481396
GraphFP272,0.00245050641491496
KRFP55,0.002446132319618896
KRFP4249,0.0024447669334842666
PubchemFP587,0.0024422300816816945
GraphFP610,0.002427594078477003
KRFP1816,0.0024201221602272666
AATSC6m,0.0024180888142696037
GraphFP468,0.002401743566737049
PubchemFP462,0.0023952658930951162
KRFP3580,0.0023898057776072785
KRFP476,0.002376354318316649
KRFP2400,0.002371073286863634
KRFP1733,0.00235825087224778
KRFP21,0.0023530430890442862
KRFP3596,0.0023524427121744125
KRFP3665,0.002342431042561761
KRFP3302,0.0023410027043579977
ExtFP800,0.002336345569747403
ATSC6i,0.002335053249291896
MATS8s,0.002330665824228845
KRFP1240,0.002329001285600049
ATSC4s,0.0023258698336264465
GraphFP545,0.0023165669117274326
KRFPC4006,0.002310918936937984
GraphFP627,0.002308881635462122
KRFPC3998,0.00230596799148081
KRFP3746,0.002298351469708894
KRFP4182,0.0022889176703371913
GraphFP306,0.002283922688740295
minHsOH,0.002281078415409366
GraphFP901,0.002268652261267356
KRFP4267,0.002264713260993921
GraphFP710,0.0022615940494239654
KRFP3085,0.0022538880844894167
FP395,0.0022478043709042005
PubchemFP739,0.0022435104759777912
GraphFP857,0.0022408469234063114
KRFP4266,0.0022306928318264713
KRFP2142,0.002229767336340072
KRFP3408,0.002224970641237027
AD2D348,0.0022239837914832146
GraphFP359,0.002213226395693659
PubchemFP736,0.0022007419337082413
PubchemFP329,0.002197922563269504
KRFP3742,0.00219087948836448
AD2D349,0.002190294186261639
GraphFP521,0.0021881232371712966
PubchemFP505,0.0021835568261074877
KRFP2760,0.002181224479883289
GraphFP301,0.002168216548603005
KRFP1427,0.0021625327822309966
AD2D267,0.002161418846763383
SubFPC63,0.002157061937480584
KRFP3595,0.002154557631760279
APC2D6_N_Br,0.0021460271165922268
MACCSFP28,0.002135547398993188
AD2D653,0.0021284671989368472
KRFP349,0.0021277633442197616
SubFP75,0.0021265535225070925
SubFP63,0.0021211272918842893
KRFP1042,0.0021014744341657223
PubchemFP200,0.0020953693546873777
GraphFP825,0.0020946975125272125
GraphFP749,0.0020899661801121352
KRFP35,0.0020823256764746093
KRFP2438,0.0020822605696280416
GraphFP826,0.00208157125975878
PubchemFP339,0.002075533045003612
GraphFP17,0.0020670025823717585
GraphFP27,0.0020624824222709778
KRFP2101,0.002062048717727016
KRFP3436,0.0020521573670996243
GraphFP325,0.002051585939595207
AD2D721,0.0020428102559815722
AD2D272,0.0020376090508506207
KRFP2712,0.002037422810553019
KRFP2202,0.002035167127570337
n4Ring,0.0020286983173053185
KRFP331,0.0020265560277383603
GraphFP631,0.002020195589182284
GraphFP440,0.0020135987319697787
KRFP2700,0.0020053940611781964
FP252,0.0019930485823545386
nAcid,0.0019904966439812407
GraphFP538,0.0019865834390329724
KRFP986,0.001985313717995582
KRFP3571,0.0019780265221640433
KRFP1677,0.001975471146859136
AD2D727,0.0019727463508872924
PubchemFP717,0.001972612164774828
GraphFP49,0.0019626327873727024
MACCSFP102,0.0019594231546009484
KRFP2461,0.0019573293588992613
KRFP1432,0.0019503469490327597
KRFP3590,0.0019435940900332017
FP604,0.0019391043495905124
GraphFP322,0.0019388165299529753
AD2D327,0.001934546603081546
KRFP418,0.0019336675626160575
KRFP2218,0.0019323943984876529
GraphFP950,0.001930287745946403
KRFP973,0.0019281183552445236
MDEC-44,0.0019254152742185925
GraphFP658,0.0019102303521910506
KRFP3574,0.001906386784224164
GraphFP393,0.001904047877815235
KRFP2462,0.001903569269235944
KRFP3536,0.001902685210886585
GraphFP209,0.0019019060630543773
GraphFP902,0.0018982352214469889
AD2D649,0.0018918477831625083
KRFP3774,0.0018914975732266773
GraphFP829,0.00188996610754141
GraphFP30,0.0018865966503445626
GraphFP299,0.0018849704996342855
KRFP3998,0.0018812470326329926
GraphFP106,0.0018788260123014154
PubchemFP731,0.001874231932981358
KRFP3197,0.0018733693491029399
KRFP1006,0.0018722421715006551
AD2D417,0.001869934199436954
PubchemFP658,0.0018646583038590262
GraphFP459,0.00185520339041816
KRFP1614,0.0018511279616490442
KRFP3999,0.0018502398478970584
AD2D219,0.0018452930537799024
GraphFP907,0.0018448057651394836
GraphFP874,0.0018393182931463869
KRFP3379,0.0018353918292104985
KRFP48,0.0018339087095942258
KRFP4708,0.001833141177391499
KRFP3966,0.001832551945504972
GraphFP661,0.0018309450546360275
GraphFP923,0.0018289960339154642
KRFP92,0.0018213367084823579
GraphFP565,0.0018202481805242193
KRFP3159,0.0018198828691551078
KRFP435,0.001813720337435913
KRFP3597,0.0018097814404666984
GraphFP65,0.0018092474923068601
PubchemFP705,0.0017969579241978349
ExtFP975,0.0017869162478850694
MATS5m,0.0017865536825069734
PubchemFP629,0.001786337787461873
GraphFP558,0.0017850473560219406
minHBint6,0.0017843545309391487
KRFP3392,0.0017801133740095413
GraphFP803,0.0017745081511333044
SubFP59,0.0017733965924137413
AD2D432,0.0017680330738088653
KRFP1572,0.0017658906140936349
KRFP1571,0.0017637415978529994
GraphFP138,0.001758793823384954
MATS1s,0.0017519805978367495
KRFP4283,0.0017382486367445743
GraphFP180,0.0017304649084257501
AATSC7m,0.0017286646832158311
GraphFP696,0.001721677059160973
KRFP977,0.0017216496170363684
GraphFP827,0.0017200130431249783
KRFPC3704,0.0017059453011380604
SubFP56,0.0017057761064970935
PubchemFP747,0.0017044262175736206
KRFP56,0.0017030175318333391
GraphFP614,0.0017029173945233645
KRFP1616,0.0017018450053596906
AD2D286,0.001697190260727373
naaO,0.001692422860202932
GraphFP43,0.0016879397998109582
KRFP3887,0.001684613009030296
PubchemFP44,0.0016820932482017159
SubFP55,0.0016802699995186014
FP526,0.001679736954414323
GraphFP1017,0.0016785097940585443
KRFP1975,0.0016756944179642497
PubchemFP39,0.0016729354788069162
KRFP2199,0.0016696979936585553
GraphFP694,0.0016651466705859678
KRFP4815,0.0016634228230855124
AD2D566,0.0016573564021716777
GraphFP845,0.0016562644097413114
KRFP2441,0.0016559408379976757
GraphFP71,0.0016557031849686837
SubFP147,0.0016524254536185784
GraphFP236,0.001652178418675916
KRFP126,0.0016483630424881952
KRFP347,0.0016446196469208044
GraphFP654,0.0016429428482628396
GraphFP237,0.001641859776557085
GraphFP2,0.001630968293080657
KRFP348,0.0016273018617600434
MACCSFP116,0.0016202558458490671
KRFP346,0.0016198259883310067
AD2D676,0.0016139824442121071
KRFP1932,0.001613186265127081
KRFP2191,0.001611988871588475
SubFP148,0.001608429474469213
AD2D497,0.0016068982518666881
KRFP1928,0.0016050824459230052
GraphFP383,0.001590850994375897
GraphFP373,0.0015893733139014231
PubchemFP347,0.0015877433469008956
KRFP3764,0.0015801123518455998
KRFP3382,0.001577115115215305
KRFP1590,0.001573544516469959
KRFP4713,0.0015712401264439658
KRFP1770,0.0015615628251478052
KRFP3305,0.0015538736471070204
GraphFP933,0.001553182607254734
KRFP364,0.001548885245698549
KRFP1828,0.0015474636149778829
AD2D262,0.001545564163725629
KRFP820,0.0015446490751130136
KRFP37,0.0015434280919415276
KRFPC3735,0.0015411670032561108
AD2D575,0.0015385702299895456
KRFP2564,0.0015302873321304566
KRFP1822,0.0015271588882969794
ATSC1v,0.0015238673967774906
PubchemFP720,0.0015147229332692187
GraphFP1013,0.0015128424791537392
APC2D8_N_Br,0.0015066582596665956
GraphFP333,0.0015035781574388259
PubchemFP38,0.0015016814506772364
KRFP4747,0.0014999707642169976
GraphFP765,0.0014983307728043444
KRFP3547,0.0014891302845717038
KRFP3946,0.0014875706124961592
KRFP2017,0.001486845348263446
KRFP3935,0.0014840012690759009
GraphFP407,0.0014801340634068355
GraphFP620,0.0014739305016170405
KRFP3082,0.0014697042579485183
KRFPC3768,0.0014662609524937495
GraphFP700,0.001465134891313217
MACCSFP64,0.0014633690217394602
PubchemFP571,0.0014596633118988255
SubFP62,0.001459266228321036
KRFP644,0.00145505521265374
KRFP607,0.0014493000590757392
KRFP1612,0.0014486165382378666
SubFP21,0.0014421956188874375
AD2D428,0.0014417948014807144
KRFP3888,0.0014415729121243202
GraphFP855,0.0014318954452274659
AATSC5m,0.0014268469154860802
KRFP4820,0.0014218871733504069
AATSC7e,0.001416496387701931
KRFP1621,0.00141389412443988
KRFP1024,0.0014111928763406707
ATSC5p,0.0014065869686807648
AD2D441,0.0014039063141362833
GraphFP714,0.00139177211806674
APC2D10_N_Br,0.0013900306205248058
KRFP3217,0.0013895671047362388
PubchemFP715,0.0013893863902507608
KRFP1117,0.0013857791080849873
PubchemFP526,0.0013856255455005396
KRFP2407,0.0013852178910278533
SubFP32,0.001383668102297613
PubchemFP631,0.001380242319582643
KRFP1647,0.0013748292035516846
KRFP665,0.0013744807866049723
SubFP12,0.0013739200599271397
KRFP4313,0.0013738176541917418
GraphFP963,0.0013630883792498608
MACCSFP23,0.0013594922754791559
PubchemFP752,0.0013592042166790746
GraphFP612,0.0013565163013971315
AD2D583,0.0013505025832478675
KRFP3710,0.001347126249842262
GraphFP593,0.001339739995855343
KRFP1263,0.0013361440960807764
AD2D419,0.0013334074759895332
KRFP2125,0.0013273763055895171
KRFP363,0.0013225046485296325
KRFP3794,0.0013097090728553316
ATSC5i,0.0013095140381788582
AATSC7v,0.0013061390433597919
GraphFP579,0.0013061235149661931
KRFP784,0.0013042937962786723
KRFP1911,0.0013008800148161313
KRFP3549,0.0012976433966885932
SubFP101,0.0012963122597191119
SubFP103,0.0012956371449178144
KRFP2398,0.0012944714131905982
MACCSFP73,0.0012926228277038486
KRFP437,0.0012890287883233495
PubchemFP759,0.0012840719837675506
KRFP4674,0.0012840077882956095
KRFP1773,0.0012794556709822937
APC2D6_O_Br,0.0012782893092381721
GraphFP639,0.0012759757424810902
GraphFP649,0.0012684916554732706
PubchemFP737,0.0012674366009706951
KRFP1799,0.0012542884288490944
AD2D584,0.0012541669095630697
PubchemFP687,0.001253347180800967
AD2D398,0.0012510719681010354
KRFP1637,0.0012503616929397667
AD2D340,0.0012473988283978003
KRFP4071,0.0012426634248876895
KRFP3561,0.0012406194202559
GraphFP50,0.001230504288304482
KRFP582,0.0012277722949397987
SubFP15,0.0012149265223913637
GraphFP351,0.0012107852242346853
KRFP1926,0.0012089206890802178
KRFP2582,0.0012073910468431833
GraphFP862,0.0011978947506348884
KRFP2955,0.0011963200406434878
KRFP659,0.0011810727638159576
SubFP41,0.0011805938522794798
KRFP3139,0.0011756048797511678
PubchemFP760,0.0011741336704241105
PubchemFP494,0.00116844562367275
KRFP1800,0.0011653951232487056
PubchemFP164,0.0011614589961437174
KRFP4717,0.0011534855506783294
KRFPC3375,0.0011528820886381357
KRFP52,0.0011465551358090787
KRFP1618,0.001140389432270363
KRFP3255,0.0011380357499555563
GraphFP976,0.0011347723461232742
GraphFP39,0.001134276100962124
KRFP3534,0.0011341237852314152
KRFP1826,0.00113392803148674
GraphFP875,0.0011334034535725314
KRFP3554,0.0011313119826045603
KRFP2485,0.0011302971710543859
AD2D739,0.0011301876806841498
KRFP1748,0.001128917670783614
KRFP1776,0.001128292934820556
PubchemFP757,0.0011267414387544296
KRFP54,0.0011246816634523748
APC2D8_O_O,0.0011151948794997245
AD2D487,0.0011137119512505344
GraphFP916,0.001110266482921735
AD2D663,0.0011082657624666224
KRFP1051,0.00110458762260196
KRFP3735,0.0011016386336376812
GraphFP537,0.0010979904948321471
KRFP1588,0.0010905163491147717
GraphFP672,0.0010831089706752949
KRFP3251,0.0010811253522809694
AD2D681,0.0010799873771850943
KRFP4281,0.0010791669167354244
PubchemFP686,0.001074524802105932
KRFP1654,0.001071055469695585
KRFP4113,0.0010703222657693036
APC2D5_C_Br,0.0010694083341419975
KRFPC3398,0.001068073435622864
PubchemFP262,0.001066911806208681
KRFP3867,0.0010657726214658404
AD2D273,0.001063799831734376
MACCSFP48,0.0010628194852644126
KRFP2923,0.001062168855953481
MACCSFP59,0.001049087038588593
KRFP2263,0.0010468466137714464
APC2D8_O_Cl,0.0010391167268579706
KRFP4521,0.0010330866590202111
GraphFP177,0.0010263534227686435
KRFP494,0.0010244108563718117
PubchemFP337,0.0010191973475349222
nsBr,0.001017384663398092
AD2D504,0.0010165259018506936
KRFP4499,0.0010156830790837787
PubchemFP478,0.001010956244345017
KRFP1750,0.001004424492421915
KRFP3798,0.0009983959047847896
KRFP3434,0.0009900588830591343
AD2D744,0.0009879703992893296
KRFP1452,0.0009786770267156792
GraphFP143,0.0009760420390744858
AD2D520,0.0009727896981777598
GraphFP74,0.0009653260031452195
KRFP1895,0.0009650491007286921
PubchemFP388,0.000959684038656556
AATSC7p,0.0009589997320850095
GraphFP324,0.0009574587611329386
KRFP621,0.0009524110672755274
KRFP2161,0.0009482794549270418
KRFP2484,0.000946504358065663
PubchemFP648,0.0009437981476599015
AD2D354,0.0009428803275852485
KRFP91,0.0009412867748954955
GraphFP111,0.0009386610117765286
GraphFP252,0.0009340738302299775
KRFPC3408,0.0009340055275797769
PubchemFP136,0.0009254459945340585
MACCSFP82,0.0009241507008484251
KRFP3250,0.0009215604967316533
KRFP1583,0.0009186263023089411
KRFP3157,0.0009081664721734844
GraphFP471,0.0009070062121269119
KRFP2957,0.0009030369211720624
nP,0.0009021678598234473
KRFP49,0.0009013715202519294
KRFP3099,0.0008981964483805794
AD2D341,0.0008926820106819872
PubchemFP215,0.0008924130371062735
KRFP4501,0.0008807880210431515
KRFP590,0.0008795763169264412
GraphFP956,0.0008777541829128237
GraphFP152,0.000877124938460524
KRFP3991,0.0008767682162877475
KRFP1771,0.0008723536384788563
KRFP576,0.0008718487434252809
KRFP592,0.0008702750324182519
PubchemFP723,0.0008679605406885277
KRFP591,0.0008661703940984073
KRFP299,0.0008659844401116289
KRFP4729,0.0008644998305694992
KRFP53,0.000864213236819009
KRFP36,0.0008544132594246974
PubchemFP166,0.0008534396825853271
APC2D9_O_Br,0.0008518124805612248
KRFP3579,0.0008438330767424939
PubchemFP750,0.000837124443117169
AD2D505,0.0008353884434769303
GraphFP218,0.0008351247809841395
AD2D662,0.000833739892735875
KRFP1584,0.0008317690604791146
KRFPC3554,0.0008301127474612735
PubchemFP748,0.0008264561612694029
SsBr,0.0008225113344343275
KRFP232,0.0008215430705457419
KRFP3538,0.000815424127593432
GraphFP52,0.0008104580029392731
KRFP2403,0.00079413165758001
KRFP3229,0.0007938486122969224
KRFP810,0.0007934439447736662
PubchemFP348,0.0007925817604995982
PubchemFP528,0.0007923828322367595
GraphFP507,0.0007916612290561822
GraphFP376,0.0007887071827334094
KRFP4645,0.0007878833444432213
FP608,0.0007862232362602701
GraphFP66,0.0007759717288135983
APC2D6_N_S,0.0007712736737866249
KRFP3525,0.0007654891975822883
KRFP3598,0.0007579606898975703
KRFP583,0.00075686402376242
KRFP33,0.000756510635355772
KRFP3054,0.0007560309994164492
KRFP3252,0.00075070910242933
GraphFP439,0.000727594146165319
KRFP3489,0.0007271198938286791
SubFP52,0.0007254432610987338
SubFP136,0.0007239038133951531
GraphFP729,0.0007215909402381439
KRFP569,0.0007202684047190122
GraphFP9,0.0007182165575567494
KRFP383,0.0007171326289556308
KRFP581,0.0007127832896788161
PubchemFP719,0.0007120663887876863
GraphFP54,0.0006994759052268224
KRFP3318,0.0006973307501977599
GraphFP61,0.0006962096418588748
KRFP1646,0.0006929790650272465
GraphFP360,0.0006900849872788881
KRFP3316,0.0006879642657843932
GraphFP668,0.0006864872727329593
KRFP1933,0.0006847473712129011
GraphFP824,0.0006782135667804344
GraphFP975,0.0006694341477659867
AD2D666,0.0006612354174309048
KRFP1315,0.0006608505972866837
GraphFP992,0.0006579311425192458
KRFP3889,0.0006569222224663213
KRFP2402,0.0006557368889251776
GraphFP310,0.0006555943192400785
GraphFP105,0.0006491727921359178
AD2D502,0.0006292120440807678
GraphFP448,0.0006247181161800859
KRFP1123,0.00062347555451494
KRFP557,0.0006217301293431041
PubchemFP669,0.0006173927069024619
KRFP574,0.000612793656835657
KRFP3045,0.0006086978779920388
GraphFP549,0.0006085599506129179
KRFP375,0.000597747032503608
KRFP1597,0.0005965547877008203
GraphFP234,0.0005952559023811556
KRFP570,0.0005878390411728633
KRFP819,0.000585047904176121
KRFP588,0.0005785087756084046
GraphFP820,0.0005767963553307409
PubchemFP34,0.000574041746925346
KRFP2964,0.0005687228131299678
KRFPC14,0.0005666882186769416
KRFP1653,0.0005647004865043045
AD2D312,0.0005625406541222116
GraphFP159,0.0005622088596987094
GraphFP556,0.0005617293456581932
GraphFP341,0.0005612832942554342
AD2D525,0.0005609629030450945
KRFP3155,0.0005605594187608765
GraphFP28,0.0005557663407465964
SubFP69,0.0005552533438675963
GraphFP861,0.0005548943925128933
GraphFP577,0.0005515541187357618
KRFP813,0.0005452712395365301
KRFP3398,0.0005428950573530165
PubchemFP650,0.0005416687761473441
KRFP3840,0.0005404138937998991
KRFP3371,0.0005374251233016139
KRFPC344,0.0005297526104302749
KRFP3864,0.0005246520988076561
GraphFP403,0.0005245153679027674
KRFP589,0.0005208141143311045
KRFP1020,0.0005153501788820902
KRFP3779,0.0005108062189264892
AD2D526,0.0005089360309583008
AD2D660,0.0005079339661145316
GraphFP53,0.0005072222469335177
GraphFP182,0.0005053533732926681
KRFP3568,0.0005052022271040087
KRFPC3703,0.0004985846943492244
KRFP4728,0.0004981121695527758
GraphFP670,0.0004962960717796133
KRFP1418,0.0004922111010131128
PubchemFP201,0.000491070776116067
KRFP800,0.0004888851266376828
GraphFP477,0.0004882057842663034
SubFP65,0.00048807776209894657
KRFP2761,0.00047545483029893723
GraphFP160,0.00046591410155794337
KRFP2242,0.0004613275910018226
KRFP2000,0.0004604102657175526
KRFP2911,0.00045998163075351386
KRFP458,0.0004593574644074321
GraphFP202,0.00045915346340646263
MATS7s,0.00045746868135576065
GraphFP621,0.0004491524172600286
KRFP2413,0.0004485684276108512
KRFP3989,0.0004476687376908835
KRFP752,0.000447554564834628
PubchemFP207,0.0004471526745660883
APC2D6_C_Br,0.00044272447882985177
AD2D94,0.0004409140363447681
KRFP2983,0.0004392514797973049
KRFP3836,0.0004353539146968153
KRFPC582,0.0004338881387461322
AD2D585,0.00043125080656963
APC2D5_O_O,0.0004302382123388135
KRFP3281,0.000428099866159467
GraphFP76,0.00042057412252269056
PubchemFP755,0.00042056592910845556
GraphFP402,0.0004171113498884418
nHsSH,0.0004136877300580535
KRFP2876,0.00040550426155228477
KRFP1934,0.0004043628413330282
KRFP3768,0.0004019829263241056
AD2D644,0.00039556910047498106
KRFP3412,0.0003955093067919774
KRFP342,0.00039187924594579995
KRFP2716,0.0003892285942537587
GraphFP732,0.0003785823326302362
KRFPC4752,0.00037692287783842
GraphFP113,0.00037201431134542914
KRFP2435,0.0003682228642001793
KRFP3600,0.00036661899488807343
KRFP548,0.00036406341131187337
AD2D604,0.0003584660272526911
KRFP802,0.00035783987205047815
GraphFP201,0.00035284536334600656
KRFP1793,0.00035006718536016035
GraphFP986,0.0003432378671304624
KRFP768,0.0003383414041103781
GraphFP15,0.00033696451025480155
PubchemFP536,0.00032795312724123927
SubFP13,0.000325243740879488
KRFP1157,0.0003221117790096439
AD2D675,0.0003219070842548342
AD2D598,0.0003188810983842556
PubchemFP625,0.0003176944714678594
GraphFP595,0.00031479595193506955
AATSC6i,0.00031229201312412005
AD2D754,0.0003118746506679985
GraphFP410,0.0003110190181343483
AD2D519,0.0003050510872558656
KRFP2979,0.00030486980914117093
KRFP1684,0.00030416992597939903
KRFP1521,0.0003023029418895253
KRFP3180,0.0003021240100365493
KRFP4681,0.0002963044597611835
PubchemFP718,0.00029603467262813747
n3HeteroRing,0.00029593633937280477
GraphFP1023,0.00028895962514244994
KRFP754,0.0002802184139797194
KRFP3276,0.0002785478573167638
KRFP811,0.0002750447681679151
GraphFP176,0.0002687247511711567
ndS,0.0002628588429699289
AD2D759,0.0002574586474775021
KRFP1568,0.0002512366605642691
ATSC5v,0.00024916009588856435
GraphFP890,0.00024669972729164387
KRFP3279,0.0002465089020689841
AD2D597,0.00024347082866851385
AD2D427,0.00023834555460332707
KRFP4259,0.00023165793755213442
AD2D738,0.00023130782200965944
KRFP214,0.00022724311303001711
KRFP307,0.00022626743486119742
GraphFP830,0.00021952554590690452
GraphFP332,0.0002193729491333927
GraphFP56,0.00021666958304086188
KRFP2200,0.00021247344392784487
KRFP706,0.00021117092128545596
PubchemFP681,0.0002110801459149688
KRFP613,0.00021048767715472607
KRFP10,0.00020186556771309807
AD2D661,0.00020048642697837563
KRFP1126,0.00019928424554476894
KRFP3033,0.00019442504139203406
GraphFP623,0.00019360151081492864
GraphFP480,0.00019146445561419475
KRFP890,0.00018858762806846186
KRFP1319,0.0001853400657737828
KRFP1104,0.00018425812072012866
MACCSFP104,0.00018286435208789964
GraphFP828,0.00018282851141838283
nsI,0.00018268004847585975
GraphFP1022,0.00017920790675889523
KRFP788,0.00017761596836577575
AATSC7c,0.00017392565258538548
KRFP2066,0.00017249499355946864
PubchemFP463,0.00016721933577697136
KRFP3907,0.00016566246725015113
KRFP2408,0.00016313692715970747
KRFP683,0.00016287615499589736
KRFP3703,0.00016204696864570033
KRFP2885,0.00016051980763713688
KRFP4075,0.00015731168410995387
GraphFP78,0.0001562548852984234
KRFPC3710,0.0001557801549529471
KRFP1107,0.00015382662753487395
GraphFP372,0.00015106207469672454
SubFP104,0.00014729674387987338
KRFPC3741,0.0001429421342690419
KRFP1997,0.0001418159449709003
KRFP3381,0.00013972493332984885
KRFP4746,0.0001391729258181212
AD2D320,0.0001383698902132439
KRFP1791,0.00013639148408894295
KRFP16,0.00013352855712301
GraphFP79,0.00013268492611005056
GraphFP112,0.00012761813907372443
AD2D609,0.00012512548345466497
SubFP170,0.00012241225836033496
KRFP1037,0.00011894279086681373
KRFP3529,0.0001127710293363086
KRFP1622,0.00011265087456020763
GraphFP280,0.00010872951236344066
AD2D753,0.00010689771221472204
KRFP40,0.00010685254344011839
PubchemFP771,0.00010673068783575136
nddssS,0.00010465491951991363
KRFP360,0.00010383331516232292
GraphFP1020,0.00010220105858957603
GraphFP85,0.00010124234075497197
KRFP2382,9.754247122390924e-05
KRFP2682,9.651242039165392e-05
KRFP566,9.488183902803423e-05
AD2D603,9.303273239377819e-05
KRFP3160,8.812725044170925e-05
GraphFP346,8.307836952601795e-05
AD2D263,8.200525164377767e-05
KRFP2068,8.027671112072638e-05
SubFP159,7.916446054234702e-05
KRFP821,7.794125428623175e-05
KRFP1609,7.511279700086683e-05
KRFP2159,7.466230905594055e-05
KRFP3415,7.408040142848893e-05
C2SP1,7.158764457111479e-05
GraphFP246,6.456025313987216e-05
KRFP2156,5.942503428474107e-05
ExtFP338,5.711423781216596e-05
KRFP4065,4.8839862053558865e-05
KRFP4274,4.837851686311166e-05
AD2D510,4.701331456108248e-05
KRFP560,4.43315053346305e-05
KRFP3161,3.8673559963899584e-05
KRFP3116,3.68111318872586e-05
KRFP1652,3.390587641490848e-05
KRFP4763,3.352679895447483e-05
GraphFP150,3.287551941262539e-05
KRFP14,3.0974157841578876e-05
AATSC7s,2.330122605211466e-05
KRFP4718,2.3290370898385995e-05
AD2D740,2.2974565135812886e-05
KRFP1638,2.1622343526772025e-05
KRFP1786,1.3238155942333783e-05
KRFP1215,8.609459340412501e-06
KRFP1212,8.321488759596693e-06
KRFP3839,7.91323487304252e-06
nF9Ring,4.9686305464969074e-06
GraphFP666,2.3737265358068773e-07
KRFP1407,2.0370790900332725e-07
PubchemFP144,0.0
KRFP3988,0.0
KRFP682,0.0
KRFP161,0.0
APC2D3_Cl_Br,0.0
KRFPC1111,0.0
KRFPC1057,0.0
KRFPC1048,0.0
KRFPC161,0.0
APC2D3_Br_X,0.0
GraphFP82,0.0
KRFPC1004,0.0
KRFPC998,0.0
KRFPC992,0.0
GraphFP249,0.0
KRFPC216,0.0
KRFPC2289,0.0
KRFPC493,0.0
KRFPC564,0.0
KRFPC2576,0.0
KRFPC585,0.0
KRFPC3121,0.0
KRFPC3149,0.0
KRFPC812,0.0
KRFPC682,0.0
KRFPC658,0.0
KRFPC3158,0.0
KRFPC3182,0.0
KRFPC987,0.0
KRFP493,0.0
KRFP3858,0.0
KRFP3807,0.0
KRFP3801,0.0
KRFPC1173,0.0
APC2D7_S_I,0.0
KRFPC4826,0.0
KRFPC1661,0.0
KRFPC4678,0.0
KRFPC1676,0.0
KRFP658,0.0
KRFPC4647,0.0
KRFP216,0.0
PubchemFP122,0.0
KRFPC1817,0.0
KRFPC3346,0.0
PubchemFP774,0.0
PubchemFP151,0.0
maxssssC,0.0
KRFP3617,0.0
KRFPC2170,0.0
KRFP3683,0.0
KRFP3699,0.0
PubchemFP47,0.0
KRFP3583,0.0
PubchemFP123,0.0
PubchemFP130,0.0
PubchemFP137,0.0
KRFP4007,0.0
KRFP4017,0.0
KRFPC1987,0.0
KRFPC1948,0.0
KRFPC2060,0.0
KRFP2170,0.0
KRFP2289,0.0
GraphFP982,0.0
KRFP1661,0.0
KRFP1676,0.0
GraphFP248,0.0
